pong_v1 pettingzoo
<SubprocVectorEnv instance>
Agents No. [1] (index starting from 0) are not learnable.
Arguments:  {'env_name': 'pong_v1', 'env_type': 'pettingzoo', 'num_envs': 5, 'ram': True, 'seed': 12234, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': True, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'hidden_dim': 64, 'batch_size': 64, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False}, 'marl_method': 'selfplay', 'marl_spec': {'selfplay_score_delta': 20, 'trainable_agent_idx': 0, 'opponent_idx': 1}}
Episode: 1, avg. length 1280.0
env3_first_0:                 episode reward: 18.9500,                 loss: nan
env3_second_0:                 episode reward: -18.9500,                 loss: nan
env4_first_0:                 episode reward: 19.4000,                 loss: nan
env4_second_0:                 episode reward: -19.4000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 1901, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0024
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 20.9000,                 loss: nan
env3_second_0:                 episode reward: -20.9000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 1921, avg. length 728.0
env0_first_0:                 episode reward: 20.3500,                 loss: 0.0010
env0_second_0:                 episode reward: -20.3500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 19.8500,                 loss: nan
env2_second_0:                 episode reward: -19.8500,                 loss: nan
env3_first_0:                 episode reward: 20.3500,                 loss: nan
env3_second_0:                 episode reward: -20.3500,                 loss: nan
env4_first_0:                 episode reward: 20.3500,                 loss: nan
env4_second_0:                 episode reward: -20.3500,                 loss: nan
Score delta: 37.6, udpate the opponent.
Episode: 1941, avg. length 799.4
env0_first_0:                 episode reward: 17.5500,                 loss: 0.0065
env0_second_0:                 episode reward: -17.5500,                 loss: nan
env1_first_0:                 episode reward: 18.4500,                 loss: nan
env1_second_0:                 episode reward: -18.4500,                 loss: nan
env2_first_0:                 episode reward: 18.0500,                 loss: nan
env2_second_0:                 episode reward: -18.0500,                 loss: nan
env3_first_0:                 episode reward: 18.3000,                 loss: nan
env3_second_0:                 episode reward: -18.3000,                 loss: nan
env4_first_0:                 episode reward: 18.8000,                 loss: nan
env4_second_0:                 episode reward: -18.8000,                 loss: nan
Score delta: 34.8, udpate the opponent.
Episode: 1961, avg. length 842.3
env0_first_0:                 episode reward: 17.4000,                 loss: 0.0096
env0_second_0:                 episode reward: -17.4000,                 loss: nan
env1_first_0:                 episode reward: 14.7000,                 loss: nan
env1_second_0:                 episode reward: -14.7000,                 loss: nan
env2_first_0:                 episode reward: 15.3000,                 loss: nan
env2_second_0:                 episode reward: -15.3000,                 loss: nan
env3_first_0:                 episode reward: 16.0000,                 loss: nan
env3_second_0:                 episode reward: -16.0000,                 loss: nan
env4_first_0:                 episode reward: 15.3000,                 loss: nan
env4_second_0:                 episode reward: -15.3000,                 loss: nan
Episode: 1981, avg. length 728.0
env0_first_0:                 episode reward: 20.4500,                 loss: 0.0041
env0_second_0:                 episode reward: -20.4500,                 loss: nan
env1_first_0:                 episode reward: 20.2000,                 loss: nan
env1_second_0:                 episode reward: -20.2000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 19.4500,                 loss: nan
env3_second_0:                 episode reward: -19.4500,                 loss: nan
env4_first_0:                 episode reward: 20.7000,                 loss: nan
env4_second_0:                 episode reward: -20.7000,                 loss: nan
Score delta: 40.9, udpate the opponent.
Episode: 2001, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0073
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2021, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0032
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.9500,                 loss: nan
env3_second_0:                 episode reward: -20.9500,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2041, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0072
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
